redemption_id,c_id,pcode_id,cust_id,redeemed
114044,8,72,262,0
114047,5,431,1182,0
114049,8,56,1453,0
114052,8,694,435,0
114055,8,782,994,0
114056,29,3,207,0
114057,26,357,687,0
114059,8,1017,661,0
114063,3,830,464,0
114064,30,249,371,0
114065,30,921,419,0
114068,27,724,1074,0
114072,8,102,1327,0
114074,27,405,1192,0
114077,5,455,1192,0
114079,8,70,405,0
114091,8,725,730,0
114092,26,375,236,0
114096,8,1018,876,0
114105,28,529,1025,0
114106,29,785,19,0
114110,8,902,1146,0
114111,8,1000,698,0
114112,28,315,231,0
114114,8,723,784,0
114115,30,1015,1010,0
114116,26,357,1106,0
114117,29,715,1142,0
114118,2,628,1260,0
114120,8,812,1062,0
114124,30,282,745,0
114126,26,410,1543,0
114131,29,443,1007,0
114133,26,367,233,0
114134,7,641,36,0
114137,30,920,801,0
114141,8,86,506,0
114142,8,50,161,0
114145,26,340,818,0
114146,30,933,733,0
114149,29,750,1195,0
114153,8,627,1211,0
114155,2,981,1260,0
114158,8,983,283,0
114160,8,817,607,0
114162,26,250,712,0
114163,8,970,781,0
114165,30,376,1164,0
114168,29,621,525,0
114171,29,458,960,0
114175,2,583,1555,0
114182,8,1085,769,0
114184,8,1017,1316,0
114186,8,740,515,0
114187,27,724,310,0
114193,2,1023,1449,0
114197,8,598,520,0
114199,29,982,943,0
114203,5,1105,414,0
114206,29,1035,586,0
114208,8,970,1194,0
114209,29,265,1339,0
114211,8,13,920,0
114214,26,1033,1333,0
114215,29,621,368,0
114218,5,431,1466,0
114225,8,98,964,0
114226,30,360,610,0
114228,30,683,891,0
114233,8,1018,1547,0
114238,8,782,39,0
114240,8,437,250,0
114243,26,353,1508,0
114246,8,981,654,0
114252,8,559,1266,0
114253,29,458,63,0
114254,26,484,236,0
114258,26,365,189,0
114260,28,1061,1014,0
114262,8,67,874,0
114263,8,424,859,0
114266,28,649,1025,0
114268,8,694,60,0
114270,3,671,432,0
114272,8,56,1100,0
114278,8,812,1336,0
114281,8,93,381,0
114284,7,392,1516,0
114287,26,337,1192,0
114288,26,330,460,0
114289,8,674,619,0
114290,8,723,33,0
114294,8,747,382,0
114296,29,1035,570,0
114297,8,772,995,0
114298,5,455,1419,0
114301,8,598,1412,0
114305,8,61,473,0
114306,8,50,559,0
114307,26,917,175,0
114308,8,846,577,0
114314,8,437,556,0
114317,8,916,432,0
114321,8,882,535,0
114322,2,460,1079,0
114326,7,641,757,0
114327,8,754,877,1
114328,8,8,706,0
114330,8,733,33,0
114333,8,1002,179,0
114336,26,1082,865,0
114337,26,930,632,0
114338,2,559,1071,0
114341,8,1085,808,0
114347,30,894,492,0
114348,8,63,1485,0
114349,30,631,1555,0
114351,8,95,1472,0
114360,30,311,745,0
114363,26,985,65,0
114366,8,76,174,0
114370,30,359,1026,0
114372,26,368,1290,0
114374,26,305,152,0
114375,8,810,1321,0
114381,8,705,752,0
114384,26,313,457,0
114387,8,56,437,0
114389,2,514,21,0
114390,26,605,969,0
114394,30,261,215,0
114396,26,1048,596,0
114398,8,248,156,0
114400,8,62,235,0
114402,8,59,1233,0
114405,30,354,1467,0
114406,26,337,1441,0
114409,30,712,1046,0
114415,8,846,537,0
114416,5,893,595,0
114417,8,1058,483,0
114418,8,285,1104,0
114419,8,11,357,0
114420,30,858,419,0
114422,8,792,421,0
114424,8,920,691,0
114430,26,898,171,0
114432,8,1073,249,0
114435,8,744,209,0
114436,8,65,1199,0
114441,8,885,296,0
114447,26,569,152,0
114448,8,51,1067,0
114449,28,993,1337,0
114451,8,95,561,0
114456,8,722,1514,0
114457,7,1102,185,0
114462,8,97,407,0
114463,8,964,1215,0
114465,26,519,766,0
114466,8,85,623,0
114467,26,301,240,0
114470,29,785,1165,0
114471,26,776,1074,0
114474,30,665,46,0
114475,30,857,910,0
114476,30,261,595,0
114478,8,1000,1169,0
114479,2,703,1474,0
114482,8,283,801,0
114485,26,611,590,0
114486,30,425,1392,0
114488,8,658,185,0
114493,26,767,631,0
114497,30,665,523,0
114500,5,1043,844,0
114505,8,919,380,0
114507,8,709,324,0
114511,26,473,178,0
114513,30,665,865,0
114516,8,747,1458,0
114520,30,872,1473,0
114523,8,494,1216,0
114526,8,494,171,0
114528,8,47,469,0
114530,30,602,135,0
114532,8,292,345,0
114536,7,1050,1477,0
114537,5,1105,1522,0
114544,8,45,267,0
114546,8,45,1189,0
114547,30,552,430,0
114548,28,977,1140,0
114549,8,879,1,0
114553,5,967,1224,0
114554,8,14,1244,0
114558,8,93,1091,0
114562,8,804,1054,0
114563,8,62,177,0
114565,8,1000,706,0
114572,8,90,133,0
114573,8,53,631,0
114575,7,1102,265,0
114576,8,725,1376,0
114578,26,429,578,0
114579,30,325,1405,0
114584,29,674,1006,0
114587,30,479,1528,0
114589,26,979,823,0
114592,8,77,638,0
114595,8,922,586,0
114603,26,243,865,0
114605,26,1039,275,0
114608,8,705,521,0
114610,8,248,565,0
114612,26,304,1121,0
114615,8,62,414,0
114616,26,855,998,0
114620,8,49,970,0
114624,8,1070,1028,0
114626,8,465,1431,0
114628,8,278,848,0
114630,7,1102,327,0
114632,8,11,1418,0
114634,8,747,578,0
114640,8,585,433,1
114643,26,502,891,0
114650,8,705,1348,0
114651,8,627,904,0
114656,29,785,1445,0
114657,29,619,960,0
114660,8,269,350,0
114673,8,604,434,0
114675,8,808,781,0
114676,8,757,1012,0
114677,8,532,1289,0
114678,8,981,572,0
114679,26,973,849,0
114682,29,443,1242,0
114690,8,682,885,0
114692,29,715,152,0
114694,8,92,1405,0
114696,26,569,857,0
114702,8,473,41,0
114706,26,605,998,0
114711,8,447,733,0
114712,29,785,923,0
114714,8,84,1297,0
114718,30,547,935,0
114723,8,740,1386,0
114724,30,522,590,0
114727,29,868,57,0
114729,3,671,725,0
114733,8,84,658,0
114734,3,828,725,0
114738,8,77,524,0
114739,30,631,455,0
114741,29,243,1162,0
114743,8,532,1428,0
114744,8,51,1431,0
114747,8,13,173,0
114750,8,604,480,0
114753,26,775,1347,0
114759,5,893,1449,0
114768,8,75,1257,0
114769,8,271,820,0
114771,8,915,366,0
114777,26,316,1169,0
114782,8,805,460,0
114785,26,1039,1384,0
114788,26,745,1387,0
114789,8,661,1270,1
114790,8,622,196,0
114791,26,288,599,0
114793,8,942,1280,0
114798,3,838,464,0
114799,30,412,88,0
114803,26,942,141,0
114807,8,437,195,0
114809,5,689,733,0
114815,8,754,1238,0
114817,29,458,855,0
114818,8,473,1068,0
114820,29,868,1007,0
114821,8,383,296,0
114822,29,873,669,0
114823,8,74,143,0
114825,26,1030,943,0
114826,29,800,495,0
114827,8,583,1317,0
114828,30,470,439,0
114832,30,691,1469,0
114835,2,703,329,0
114838,8,7,1127,0
114839,26,695,891,0
114841,8,383,1270,0
114843,8,694,47,0
114847,8,754,33,0
114852,5,955,1368,0
114853,30,427,1542,0
114854,27,399,1387,0
114861,26,824,214,0
114868,26,647,427,0
114870,8,96,1374,0
114871,8,817,461,0
114873,8,80,242,0
114878,30,529,1430,0
114882,30,594,413,0
114883,26,963,459,0
114886,8,916,197,0
114892,7,641,1490,0
114897,8,694,894,0
114898,8,757,664,0
114899,28,674,234,0
114900,26,1024,419,0
114901,8,50,343,0
114902,30,907,63,0
114906,26,947,507,0
114907,8,511,767,0
114909,8,63,392,0
114912,8,884,332,0
114913,29,619,1329,0
114914,29,873,1445,0
114916,8,45,17,0
114925,26,981,675,0
114927,30,803,1207,0
114929,8,550,1129,0
114931,26,611,797,0
114937,28,459,1025,0
114940,8,1085,1014,0
114941,8,1058,1215,0
114942,8,78,181,0
114943,8,54,514,0
114945,8,77,101,0
114947,8,46,1259,0
114949,8,93,1581,0
114953,26,647,46,0
114954,8,700,80,1
114957,29,943,131,0
114961,29,445,117,0
114963,8,45,1453,0
114964,30,381,275,0
114966,2,460,633,0
114969,26,634,1547,0
114970,8,920,478,0
114974,8,1058,506,0
114977,8,989,788,0
114987,30,1004,189,0
114988,8,48,1461,0
114989,26,288,1238,0
114997,30,370,1274,0
115001,26,998,212,0
115008,8,807,1432,0
115009,30,426,958,0
115010,26,484,294,0
115013,29,265,876,0
115015,29,643,498,0
115019,8,72,327,0
115020,26,1006,90,0
115021,8,1015,900,0
115022,26,1087,425,0
115024,8,283,675,0
115025,5,431,1004,0
115026,8,51,197,0
115027,29,613,495,0
115030,8,68,863,0
115031,30,371,450,0
115032,8,81,850,0
115034,26,350,1224,0
115041,30,638,510,0
115043,30,423,1310,0
115046,8,45,924,0
115047,26,867,1287,0
115050,8,247,1246,0
115053,26,764,1202,0
115054,30,614,588,0
115055,8,705,287,0
115060,8,661,684,1
115061,26,407,233,0
115064,8,447,62,0
115065,8,1000,553,0
115069,26,521,164,0
115071,26,322,111,0
115072,30,331,1387,0
115074,30,849,1041,0
115076,3,321,432,0
115078,8,271,722,0
115079,30,945,401,0
115084,8,1045,650,0
115087,26,1082,279,0
115089,8,623,785,0
115090,8,47,346,0
115092,5,967,56,0
115094,30,300,675,0
115096,8,581,881,0
115102,8,447,1371,0
115103,8,87,999,0
115110,29,448,1309,0
115113,8,709,1451,0
115116,8,55,1029,0
115120,29,613,189,0
115122,7,17,802,0
115125,8,782,1381,0
115126,26,936,588,0
115127,8,83,694,0
115130,8,51,1441,0
115132,30,667,1159,0
115133,8,882,1290,0
115134,29,265,1110,0
115136,28,643,1014,0
115137,8,56,510,0
115140,8,979,382,0
115142,26,1033,706,0
115143,26,374,1402,0
115144,30,595,235,0
115149,8,77,1540,0
115150,30,563,503,0
115152,8,1110,998,0
115153,8,54,1524,0
115157,7,392,1446,0
115158,26,1093,191,0
115164,26,352,1388,0
115170,26,323,175,0
115171,8,624,516,0
115179,8,807,651,0
115189,5,893,83,0
115195,8,1086,367,0
115196,30,341,1402,0
115197,30,914,1550,0
115198,26,288,1544,0
115199,30,667,648,0
115202,27,399,1430,0
115203,8,248,1272,0
115209,26,991,317,0
115211,5,279,1544,0
115212,2,744,196,0
115214,30,359,461,0
115215,8,598,1469,0
115217,29,696,1229,0
115219,8,71,378,0
115222,8,12,407,0
115223,8,1085,1346,0
115225,8,615,326,0
115227,8,87,676,0
115229,30,866,833,0
115235,30,866,294,0
115240,30,414,1543,0
115244,8,9,1567,0
115248,8,433,982,0
115249,8,247,665,0
115250,8,79,1413,0
115253,30,1101,98,0
115254,8,85,753,0
115260,29,597,555,0
115262,30,803,241,0
115264,8,567,590,0
115268,8,792,1067,0
115272,8,554,704,0
115273,8,95,813,0
115274,30,308,1106,0
115275,1,312,340,0
115281,30,1036,1441,0
115283,26,942,1298,1
115286,8,907,1330,0
115288,2,853,153,0
115289,8,1048,689,0
115292,8,807,1305,0
115293,8,727,211,0
115297,8,7,1203,0
115299,29,613,1296,0
115301,26,609,561,0
115304,29,873,555,0
115308,8,1081,1188,0
115309,5,934,767,0
115312,8,722,432,0
115314,8,94,1174,0
115323,8,544,760,0
115330,8,513,314,0
115334,8,52,1540,0
115337,26,368,865,0
115339,8,79,832,0
115341,8,67,411,0
115342,8,658,257,0
115343,30,380,565,0
115349,8,49,329,0
115353,8,511,1302,0
115357,8,8,893,0
115359,5,663,959,0
115361,26,746,63,0
115362,26,908,151,0
115367,8,13,1338,0
115371,30,366,437,0
115377,8,1000,522,0
115379,8,846,171,0
115380,26,790,1310,0
115381,8,52,1429,0
115382,26,307,1255,0
115385,8,52,1101,0
115395,8,581,294,0
115398,30,866,1375,0
115400,8,883,654,0
115407,7,986,669,0
115408,29,416,1562,0
115410,8,585,1471,0
115411,8,70,1582,0
115417,30,5,103,0
115418,8,804,545,0
115422,26,328,261,0
115425,27,1098,1430,0
115428,5,663,698,0
115429,5,955,1259,0
115431,29,1040,57,0
115434,30,371,595,0
115436,8,733,934,0
115442,5,663,1463,0
115445,8,661,932,0
115448,8,744,1172,0
115452,6,677,978,0
115456,8,808,963,0
115459,29,787,569,0
115465,30,863,876,0
115467,8,654,911,0
115468,7,641,1199,0
115469,30,1110,1418,0
115470,8,276,342,0
115471,8,661,1089,0
115477,8,56,1244,0
115478,8,1073,995,0
115483,29,1035,659,0
115486,26,471,178,0
115492,26,1053,596,0
115495,29,715,1036,0
115502,8,470,1432,0
115503,30,614,378,0
115504,30,1110,636,0
115508,8,744,45,0
115509,27,394,1430,0
115510,8,72,1387,0
115513,30,803,58,0
115514,8,51,1365,0
115515,8,47,1327,0
115516,8,744,93,0
115517,8,645,501,0
115519,26,327,858,0
115521,29,873,1162,0
115523,8,761,150,0
115524,8,465,421,0
115527,8,447,1313,0
115529,7,687,877,0
115532,8,755,720,0
115538,30,672,1167,0
115539,26,301,1298,0
115543,26,658,178,0
115546,29,3,525,0
115547,29,975,81,0
115550,29,674,1216,0
115551,8,920,1174,0
115553,26,1106,758,0
115555,6,677,748,0
115557,8,757,206,0
115563,8,725,969,0
115566,29,418,1044,0
115568,8,882,664,0
115570,8,269,485,0
115573,8,11,1453,0
115575,8,598,281,0
115577,30,920,1473,0
115579,8,437,1543,0
115582,8,47,122,0
115584,8,700,1105,0
115585,8,247,1159,0
115588,5,967,60,0
115591,7,17,481,0
115593,29,943,136,0
115594,8,737,586,0
115597,29,458,1110,0
115603,30,423,1144,0
115604,30,260,895,0
115605,3,670,1457,0
115609,8,762,817,0
115611,8,583,1,0
115613,29,3,386,0
115614,8,103,198,0
115617,29,785,1339,0
115621,8,74,900,0
115625,29,896,1252,0
115627,8,62,411,0
115631,26,767,141,0
115632,30,371,1463,0
115633,8,46,51,0
115638,8,782,1043,0
115641,26,335,687,0
115642,2,981,979,0
115643,26,365,283,0
115646,30,333,388,0
115652,26,916,1429,0
115654,26,905,1384,0
115655,8,14,450,0
115657,8,615,374,0
115658,26,339,524,0
115659,29,1046,490,0
115660,8,907,719,0
115661,29,265,911,0
115665,26,313,283,0
115666,8,879,15,0
115667,7,641,1470,0
115668,7,1102,905,0
115670,8,90,332,0
115675,8,725,1144,0
115676,8,80,1338,0
115678,8,554,695,0
115681,26,1115,365,0
115683,8,740,838,0
115684,8,759,398,0
115691,8,449,649,0
115696,8,94,1349,0
115698,8,707,888,0
115699,28,871,1463,0
115701,30,595,1121,0
115704,8,293,1364,0
115706,30,529,1123,0
115714,7,687,379,0
115715,8,65,1129,0
115717,8,91,1290,0
115719,8,627,131,0
115720,30,529,490,0
115723,8,1058,498,0
115725,8,63,571,0
115727,26,368,1068,0
115728,30,297,922,0
115733,8,11,520,0
115734,2,628,1555,0
115736,8,747,293,0
115738,7,17,1566,0
115740,8,247,244,0
115749,8,293,1245,0
115750,8,537,1546,0
115752,8,13,294,0
115758,8,1015,376,0
115768,8,6,844,1
115770,8,72,1084,0
115774,1,847,188,0
115775,29,448,656,0
115777,8,88,1236,0
115790,8,645,855,0
115799,8,761,270,0
115803,8,762,260,0
115805,5,455,1216,0
115806,8,604,1556,0
115815,8,654,220,0
115818,8,64,933,0
115822,8,907,1043,0
115825,8,1081,1067,0
115827,26,660,279,0
115833,30,541,141,0
115836,8,759,993,0
115837,8,6,878,0
115845,8,91,1397,0
115862,8,102,1543,0
115863,8,293,367,0
115867,30,576,342,0
115869,5,1105,829,0
115871,8,1018,958,0
115873,8,1045,483,0
115874,8,805,622,0
115875,8,7,66,0
115876,8,1015,39,0
115881,29,715,1195,0
115883,26,583,631,0
115884,8,694,1336,0
115885,8,82,1077,0
115887,8,68,727,0
115890,8,14,666,0
115897,30,631,436,0
115899,29,943,1041,0
115900,5,663,1490,0
115903,26,429,384,0
115904,8,68,718,0
115905,8,447,835,0
115906,8,51,1400,0
115907,8,501,565,0
115911,8,49,1126,0
115913,30,310,311,0
115914,8,54,1091,0
115916,8,727,1486,0
115917,8,1084,1383,0
115919,30,638,1402,0
115922,8,581,765,0
115923,26,1019,300,0
115926,26,369,1226,0
115929,8,727,999,0
115933,26,947,797,0
115935,8,981,213,0
115939,30,342,451,0
115940,26,1006,595,0
115942,3,722,1025,0
115943,8,6,373,0
115944,26,972,1405,0
115949,29,696,398,0
115950,7,392,162,0
115951,8,68,1315,0
115953,8,79,906,0
115954,8,93,66,0
115959,30,363,1549,0
115960,8,99,325,0
115962,30,933,135,0
115963,3,584,464,0
115967,26,410,867,0
115969,8,93,915,0
115976,29,243,943,0
115979,8,465,1497,0
115986,30,974,685,0
115988,26,466,968,0
115991,29,982,102,0
115992,26,435,1049,0
115993,29,785,795,0
115999,8,465,375,0
116001,30,332,1383,0
116004,5,893,389,0
116010,8,979,712,0
116015,28,1041,1463,0
116025,8,490,837,0
116033,29,750,484,0
116035,26,446,118,0
116036,8,709,870,0
116038,30,920,588,0
116040,29,1035,1324,0
116045,29,458,386,0
116047,8,942,273,0
116049,8,79,779,0
116052,8,501,776,0
116054,8,889,528,0
116055,8,54,924,0
116058,30,742,27,0
116059,29,982,368,0
116063,29,443,413,0
116064,30,355,974,0
116068,30,282,99,0
116082,8,882,1304,0
116083,8,1017,1236,0
116084,8,537,416,0
116086,26,925,1550,0
116090,29,943,63,0
116091,8,74,190,0
116094,30,364,683,0
116099,5,1105,1490,0
116101,2,642,679,0
116105,8,981,1056,1
116106,8,1073,666,0
116107,8,248,19,0
116110,3,404,1025,0
116112,5,893,823,0
116114,8,91,1375,0
116118,29,873,1324,0
116121,8,447,351,0
116125,8,738,345,0
116132,8,627,378,0
116134,8,92,691,0
116137,8,7,353,0
116139,8,67,518,0
116140,26,250,561,0
116141,8,102,1461,0
116142,8,66,1172,0
116145,8,63,473,0
116149,26,746,865,0
116153,8,83,1579,0
116155,29,1035,460,0
116157,8,911,949,0
116158,26,764,178,0
116159,27,722,1192,0
116168,8,45,868,0
116169,30,961,1534,0
116174,26,476,998,0
116177,7,392,957,0
116184,30,359,321,0
116185,7,687,1312,0
116188,7,17,525,0
116192,30,919,400,0
116196,8,808,296,0
116198,30,1076,1026,0
116199,26,1024,111,0
116206,8,738,418,0
116211,8,762,1102,0
116212,7,17,1194,0
116214,5,689,226,0
116218,8,48,1188,0
116219,8,755,59,0
116221,8,902,1429,0
116222,26,519,294,0
116226,2,897,636,0
116227,8,95,332,0
116233,5,893,1470,0
116235,29,896,368,0
116236,29,1046,1165,0
116243,8,296,1307,0
116246,26,536,1296,0
116249,8,884,1524,0
116251,30,277,639,0
116255,8,13,729,0
116258,8,865,377,0
116261,8,430,1241,0
116265,7,986,877,0
116267,30,348,1401,0
116268,30,672,310,0
116272,29,896,1485,0
116274,8,51,1358,0
116275,26,521,598,0
116277,8,271,767,0
116281,8,754,108,0
116282,8,103,433,0
116288,30,576,1547,0
116290,1,523,63,0
116292,30,911,451,0
116295,30,380,93,0
116303,8,50,1549,0
116305,26,451,1202,0
116312,8,558,474,0
116317,30,1110,215,0
116318,26,998,231,0
116320,8,615,762,0
116321,8,558,1271,0
116322,3,726,1534,0
116325,5,279,1121,0
116326,30,547,15,0
116331,29,458,1045,0
116333,5,455,1522,0
116335,8,1085,190,0
116341,2,583,1449,0
116346,8,759,216,0
116348,8,792,1141,0
116355,8,8,1004,0
116356,8,292,1413,0
116358,8,490,122,0
116367,26,973,611,0
116374,26,876,269,0
116379,30,668,283,0
116381,8,490,989,0
116382,8,50,122,0
116390,28,1041,1014,0
116391,30,616,626,0
116392,8,45,1042,0
116393,8,744,290,0
116395,8,598,290,0
116403,30,391,433,0
116408,30,331,592,0
116410,26,754,436,0
116414,8,624,809,0
116415,29,1081,184,0
116416,8,700,44,0
116418,7,17,843,0
116419,8,1063,968,0
116420,5,893,1223,0
116421,2,981,1450,0
116422,8,96,1239,0
116423,8,73,598,0
116425,8,83,707,0
116428,8,276,72,0
116429,8,99,378,0
116439,30,474,653,0
116440,26,473,969,0
116443,30,1015,1159,0
116444,8,278,271,0
116446,8,661,1046,1
116448,8,722,1295,0
116450,7,641,418,0
116451,26,322,459,0
116452,3,826,998,0
116453,28,750,583,0
116458,8,61,1109,0
116461,8,616,970,0
116462,8,93,1334,0
116463,29,1081,102,0
116466,8,80,809,0
116470,8,658,538,0
116471,8,501,1166,0
116482,8,744,75,0
116485,8,86,156,0
116486,26,334,1255,0
116488,26,1013,280,0
116489,2,673,222,0
116494,8,920,1534,0
116495,8,87,424,0
116496,8,60,1058,0
116499,26,466,787,0
116503,8,1015,959,0
116509,30,914,776,0
116511,8,51,1541,0
116519,26,1072,196,0
116521,26,357,1192,0
116523,5,893,572,0
116530,29,696,637,0
116532,8,94,133,0
116535,29,1040,102,0
116537,8,532,1541,0
116538,30,1076,713,0
116541,30,1003,1144,0
116544,8,616,1367,0
116545,8,86,793,0
116546,30,857,937,0
116547,30,314,99,0
116548,8,69,271,0
116549,28,378,1332,0
116550,8,807,163,0
116555,30,858,203,0
116560,8,465,1068,0
116561,26,410,121,0
116563,8,257,1236,0
116566,8,1049,951,0
116570,8,658,535,0
116572,30,1015,427,0
116578,8,96,551,0
116579,8,709,1355,0
116581,7,1102,1458,0
116584,8,12,520,0
116585,8,256,920,0
116587,8,54,930,0
116590,30,965,1064,0
116592,30,576,687,0
116596,26,350,261,0
116600,8,465,164,0
116604,8,72,444,0
116605,30,1067,1044,0
116607,8,812,1551,0
116617,8,694,364,0
116620,7,392,561,0
116621,29,873,460,0
116622,8,75,755,0
116625,26,754,310,0
116627,8,610,870,0
116632,26,1011,1299,0
116635,8,1017,161,0
116636,8,501,794,0
116638,8,88,342,0
116641,30,324,776,0
116643,30,961,1174,0
116647,8,979,386,0
116648,30,1024,776,0
116650,8,755,1232,0
116658,8,1049,683,0
116659,29,715,1006,0
116660,8,511,454,0
116662,8,257,622,0
116664,30,360,580,0
116665,5,663,389,0
116666,8,700,188,0
116669,8,983,830,0
116672,8,78,1252,0
116678,8,711,1495,0
116681,29,868,875,0
116682,8,383,1356,0
116683,26,925,449,0
116686,30,297,91,0
116691,30,1036,1549,0
116692,8,808,1295,0
116697,26,319,294,0
116698,8,722,1419,0
116701,8,1085,228,0
116703,30,382,1402,0
116704,7,17,550,0
116706,8,78,742,0
116709,30,786,895,0
116711,8,741,70,0
116713,8,465,1558,0
116721,26,752,1347,0
116725,8,96,1330,0
116731,30,1001,685,0
116733,8,622,215,0
116736,8,627,100,0
116738,29,418,386,0
116742,26,492,178,0
116746,30,332,1542,0
116752,3,308,998,0
116753,8,91,575,0
116755,8,656,1408,0
116758,5,663,737,0
116759,8,58,810,0
116762,8,757,1446,0
116763,27,1089,195,0
116771,8,51,549,0
116772,8,433,81,0
116775,30,333,1397,0
116779,26,330,141,0
116780,7,687,219,0
116781,8,1033,704,0
116788,26,870,261,0
116790,8,74,781,0
116791,28,492,1463,0
116792,8,83,41,0
116794,8,481,544,0
116798,8,247,549,0
116800,8,465,304,0
116801,8,559,469,0
116802,8,928,1458,0
116804,5,431,557,0
116805,8,700,1039,0
116808,5,689,761,0
116812,30,921,1544,0
116813,8,610,538,0
116814,8,59,1147,0
116816,30,449,1335,0
116818,29,3,784,0
116819,29,613,586,0
116822,8,604,58,0
116826,28,494,590,0
116827,30,712,1274,0
116833,30,865,1144,0
116837,8,656,687,0
116839,8,89,12,0
116841,8,465,751,0
116842,8,481,1368,0
116854,8,583,805,0
116859,29,613,136,0
116861,30,320,417,0
116864,8,922,1195,0
116867,8,509,157,0
116872,2,673,635,0
116875,29,458,525,0
116879,29,458,865,0
116880,3,722,1534,0
116881,8,645,386,0
116883,30,1003,1106,0
116887,29,750,556,0
116891,26,979,449,0
116894,26,985,1565,0
116895,8,87,333,0
116897,26,776,1309,0
116901,7,641,1252,0
116903,27,400,464,0
116904,8,64,115,0
116905,8,879,750,0
116907,30,614,433,0
116916,8,942,1343,0
116921,30,531,1290,0
116922,8,447,659,0
116923,8,68,994,0
116924,8,1086,575,0
116925,8,902,565,0
116926,30,336,843,0
116927,26,564,1497,0
116928,26,1043,1430,0
116932,30,382,1418,0
116933,8,89,1330,0
116941,8,622,1014,0
116943,30,500,632,0
116945,8,711,190,0
116949,8,804,862,0
116960,8,73,161,0
116966,5,431,1491,0
116968,8,288,549,0
116969,8,94,647,0
116971,26,519,1472,0
116972,8,865,775,0
116977,8,554,408,0
116980,8,52,525,0
116981,8,56,1201,0
116988,8,656,1070,0
116992,26,710,867,0
116993,29,1035,569,0
116996,8,744,123,0
116999,8,911,342,0
117001,8,672,692,0
117002,26,1093,23,0
117003,8,737,376,0
117007,8,89,1410,0
117010,7,392,209,0
117013,26,564,387,0
117014,26,435,569,0
117015,8,481,79,0
117018,8,100,1384,0
117020,8,581,549,0
117022,8,73,1184,0
117024,8,59,843,0
117027,26,775,1335,0
117036,8,672,493,0
117037,26,917,687,0
117042,8,103,289,0
117043,26,729,687,0
117044,30,354,1469,0
117045,29,619,962,0
117046,26,582,1215,0
117048,30,773,419,0
117051,29,674,57,0
117054,8,920,539,0
117058,8,296,668,0
117059,8,6,1155,0
117060,30,948,1259,0
117061,26,377,58,0
117062,5,279,7,0
117063,29,416,659,0
117065,7,1102,1085,0
117067,5,1105,1384,0
117069,8,52,333,0
117075,8,782,1080,0
117080,8,77,1282,0
117084,8,1015,1101,0
117085,29,443,57,0
117086,1,847,1387,0
117088,8,49,1467,0
117089,8,14,454,0
117092,8,782,973,0
117095,26,1048,673,0
117097,8,661,384,0
117098,30,965,1542,0
117106,8,269,1486,0
117109,8,63,1104,0
117110,26,583,113,0
117112,29,1081,1007,0
117117,8,725,1360,0
117118,8,782,905,0
117120,26,1019,606,0
117128,8,481,519,0
117133,29,975,1282,0
117136,26,1,375,0
117137,26,695,283,0
117138,8,654,638,0
117139,8,915,1215,0
117140,8,6,1184,0
117145,8,79,551,0
117149,26,745,950,0
117150,26,1115,935,0
117152,30,994,103,0
117153,8,812,490,0
117154,29,800,113,0
117155,26,357,1287,0
117160,28,750,1387,0
117161,30,363,513,0
117162,8,812,792,0
117163,8,65,1154,0
117166,8,73,1157,0
117169,8,661,1095,0
117171,26,908,303,0
117172,29,3,590,0
117173,8,1033,1581,0
117177,8,879,573,0
117178,30,678,635,0
117187,29,418,1,0
117191,30,380,1191,0
117195,30,277,178,0
117196,29,696,363,0
117198,30,510,131,0
117203,8,7,181,0
117212,8,725,75,0
117220,8,77,135,0
117221,8,48,407,0
117223,8,747,116,0
117224,26,381,1298,0
117225,8,88,683,0
117229,30,794,919,0
117231,8,559,437,0
117232,30,348,520,0
117234,8,1048,1054,0
117235,8,283,957,0
117239,8,54,273,0
117240,8,79,758,0
117242,8,915,904,0
117245,26,776,1335,0
117247,8,1073,750,0
117248,8,694,64,0
117249,26,647,1441,1
117250,8,52,594,0
117254,26,1,269,0
117255,26,820,1215,0
117256,28,853,1337,0
117258,30,786,675,0
117262,30,1074,1191,0
117263,8,915,1274,0
117264,8,6,699,0
117266,30,921,1534,0
117268,7,986,332,0
117271,8,672,202,0
117273,26,820,1227,0
117274,8,276,855,0
117276,8,537,493,0
117283,8,61,508,0
117285,8,11,241,0
117287,8,67,437,0
117290,8,709,367,0
117299,5,1105,1252,0
117301,29,1081,240,0
117305,8,879,698,0
117306,28,315,1387,0
117307,8,94,817,0
117308,8,73,1203,0
117316,8,1002,449,0
117318,29,868,784,0
117323,8,661,300,0
117326,26,813,968,0
117328,8,65,958,0
117332,26,435,642,0
117337,7,687,327,0
117338,30,948,357,0
117345,26,695,1258,0
117351,8,567,1072,0
117353,8,269,1182,0
117356,2,981,1012,0
117359,8,817,254,0
117361,27,825,787,0
117362,30,261,121,0
117364,8,705,1547,0
117366,26,379,1323,0
117367,5,955,627,0
117368,26,1013,578,0
117370,7,691,385,0
117378,8,59,303,0
117379,30,563,1192,0
117381,5,1105,627,0
117382,26,749,1061,0
117383,26,1009,235,0
117387,8,622,1495,0
117392,8,57,1335,0
117396,8,740,474,0
117403,26,435,15,0
117405,8,911,619,0
117406,8,727,500,0
117407,8,808,1010,0
117408,30,318,1248,0
117411,8,1002,1408,1
117412,8,792,366,0
117414,8,1002,1471,1
